master_id,record_type,event_date,event_year,event_month,date_precision,latitude,longitude,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,injury_count,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare
IND-INV-000814,INVENTORY,,2020.0,,year,13.84,75.16,Karnataka,Shivamoga,Hulisara-1,2020.0,Rainfall,Earth,Slide,Reactivated,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O01/2020/24,,GSI:26980,1,GSI,False,SOURCE,HIGH,13.840_75.160,,False,,OBJECTID=26980,LandslideGuard_Project_Master,,,,13.84,75.16,13.84,75.16,True,13.84,75.16,
IND-INV-000822,INVENTORY,,2020.0,,year,13.81,75.32,Karnataka,Shivamoga,Jaddinagadde-1,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/5,,GSI:26922,1,GSI,False,SOURCE,HIGH,13.810_75.320,,False,,OBJECTID=26922,LandslideGuard_Project_Master,,,,13.81,75.32,13.81,75.32,True,13.81,75.32,
IND-INV-000823,INVENTORY,,2020.0,,year,13.81,75.32,Karnataka,Shivamoga,Dombisara,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/11,,GSI:26928,1,GSI,False,SOURCE,HIGH,13.810_75.320,,False,,OBJECTID=26928,LandslideGuard_Project_Master,,,,13.81,75.32,13.81,75.32,True,13.81,75.32,
IND-INV-000825,INVENTORY,,2020.0,,year,13.79,75.35,Karnataka,Shivamoga,Kalavatti,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/6,,GSI:26923,1,GSI,False,SOURCE,HIGH,13.790_75.350,,False,,OBJECTID=26923,LandslideGuard_Project_Master,,,,13.79,75.35,13.79,75.35,True,13.79,75.35,
IND-INV-000826,INVENTORY,,2020.0,,year,13.79,75.35,Karnataka,Shivamoga,Kalavatti-1,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/7,,GSI:26924,1,GSI,False,SOURCE,HIGH,13.790_75.350,,False,,OBJECTID=26924,LandslideGuard_Project_Master,,,,13.79,75.35,13.79,75.35,True,13.79,75.35,
IND-INV-000827,INVENTORY,,2019.0,,year,13.8,75.34,Karnataka,Shivamoga,Salekoppa,2019.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/14,,GSI:26931,1,GSI,False,SOURCE,HIGH,13.800_75.340,,False,,OBJECTID=26931,LandslideGuard_Project_Master,,,,13.8,75.34,13.8,75.34,True,13.8,75.34,
IND-INV-000828,INVENTORY,,2019.0,,year,13.8,75.34,Karnataka,Shivamoga,Salekoppa-1,2019.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/15,,GSI:26932,1,GSI,False,SOURCE,HIGH,13.800_75.340,,False,,OBJECTID=26932,LandslideGuard_Project_Master,,,,13.8,75.34,13.8,75.34,True,13.8,75.34,
IND-INV-000829,INVENTORY,,2020.0,,year,13.8,75.33,Karnataka,Shivamoga,Dombisara-1,2020.0,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/12,,GSI:26929,1,GSI,False,SOURCE,HIGH,13.800_75.330,,False,,OBJECTID=26929,LandslideGuard_Project_Master,,,,13.8,75.33,13.8,75.33,True,13.8,75.33,
IND-INV-000830,INVENTORY,,2020.0,,year,13.8,75.33,Karnataka,Shivamoga,Dombisara-2,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/13,,GSI:26930,1,GSI,False,SOURCE,HIGH,13.800_75.330,,False,,OBJECTID=26930,LandslideGuard_Project_Master,,,,13.8,75.33,13.8,75.33,True,13.8,75.33,
IND-INV-000831,INVENTORY,,2020.0,,year,13.8,75.33,Karnataka,Shivamoga,Jaddinagadde,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/4,,GSI:26921,1,GSI,False,SOURCE,HIGH,13.800_75.330,,False,,OBJECTID=26921,LandslideGuard_Project_Master,,,,13.8,75.33,13.8,75.33,True,13.8,75.33,
IND-INV-000832,INVENTORY,,2019.0,,year,13.8,75.33,Karnataka,Shivamoga,Salekoppa-2,2019.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/16,,GSI:26933,1,GSI,False,SOURCE,HIGH,13.800_75.330,,False,,OBJECTID=26933,LandslideGuard_Project_Master,,,,13.8,75.33,13.8,75.33,True,13.8,75.33,
IND-INV-000833,INVENTORY,,2019.0,,year,13.8,75.33,Karnataka,Shivamoga,Salekoppa-3,2019.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/17,,GSI:26934,1,GSI,False,SOURCE,HIGH,13.800_75.330,,False,,OBJECTID=26934,LandslideGuard_Project_Master,,,,13.8,75.33,13.8,75.33,True,13.8,75.33,
IND-INV-000834,INVENTORY,,2019.0,,year,13.8,75.33,Karnataka,Shivamoga,Dombisara-3,2019.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/18,,GSI:26935,1,GSI,False,SOURCE,HIGH,13.800_75.330,,False,,OBJECTID=26935,LandslideGuard_Project_Master,,,,13.8,75.33,13.8,75.33,True,13.8,75.33,
IND-INV-000836,INVENTORY,,2019.0,,year,13.85,75.39,Karnataka,Shivamoga,Makeri-1,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/28,,GSI:26945,1,GSI,False,SOURCE,HIGH,13.850_75.390,,False,,OBJECTID=26945,LandslideGuard_Project_Master,,,,13.85,75.39,13.85,75.39,True,13.85,75.39,
IND-INV-000837,INVENTORY,,2019.0,,year,13.85,75.39,Karnataka,Shivamoga,Makeri-2,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/29,,GSI:26946,1,GSI,False,SOURCE,HIGH,13.850_75.390,,False,,OBJECTID=26946,LandslideGuard_Project_Master,,,,13.85,75.39,13.85,75.39,True,13.85,75.39,
IND-INV-000838,INVENTORY,,2019.0,,year,13.85,75.42,Karnataka,Shivamoga,Hanigeri,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/24,,GSI:26941,1,GSI,False,SOURCE,HIGH,13.850_75.420,,False,,OBJECTID=26941,LandslideGuard_Project_Master,,,,13.85,75.42,13.85,75.42,True,13.85,75.42,
IND-INV-000839,INVENTORY,,2019.0,,year,13.85,75.42,Karnataka,Shivamoga,Hanigeri-1,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/25,,GSI:26942,1,GSI,False,SOURCE,HIGH,13.850_75.420,,False,,OBJECTID=26942,LandslideGuard_Project_Master,,,,13.85,75.42,13.85,75.42,True,13.85,75.42,
IND-INV-000840,INVENTORY,,2019.0,,year,13.85,75.42,Karnataka,Shivamoga,Hanigeri-2,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/26,,GSI:26943,1,GSI,False,SOURCE,HIGH,13.850_75.420,,False,,OBJECTID=26943,LandslideGuard_Project_Master,,,,13.85,75.42,13.85,75.42,True,13.85,75.42,
IND-INV-000845,INVENTORY,,2020.0,,year,13.89,75.33,Karnataka,Shivamoga,Maskami-3,2020.0,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/35,,GSI:26952,1,GSI,False,SOURCE,HIGH,13.890_75.330,,False,,OBJECTID=26952,LandslideGuard_Project_Master,,,,13.89,75.33,13.89,75.33,True,13.89,75.33,
IND-INV-000846,INVENTORY,,2020.0,,year,13.89,75.33,Karnataka,Shivamoga,Maskami-1,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/33,,GSI:26950,1,GSI,False,SOURCE,HIGH,13.890_75.330,,False,,OBJECTID=26950,LandslideGuard_Project_Master,,,,13.89,75.33,13.89,75.33,True,13.89,75.33,
IND-INV-000847,INVENTORY,,2020.0,,year,13.89,75.33,Karnataka,Shivamoga,Maskani,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/32,,GSI:26949,1,GSI,False,SOURCE,HIGH,13.890_75.330,,False,,OBJECTID=26949,LandslideGuard_Project_Master,,,,13.89,75.33,13.89,75.33,True,13.89,75.33,
IND-INV-000848,INVENTORY,,2020.0,,year,13.89,75.33,Karnataka,Shivamoga,Maskami-2,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/34,,GSI:26951,1,GSI,False,SOURCE,HIGH,13.890_75.330,,False,,OBJECTID=26951,LandslideGuard_Project_Master,,,,13.89,75.33,13.89,75.33,True,13.89,75.33,
IND-INV-000850,INVENTORY,,2019.0,,year,13.92,75.42,Karnataka,Shivamoga,Maleshankara Gudi,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/46,,GSI:27057,1,GSI,False,SOURCE,HIGH,13.920_75.420,,False,,OBJECTID=27057,LandslideGuard_Project_Master,,,,13.92,75.42,13.92,75.42,True,13.92,75.42,
IND-INV-000851,INVENTORY,,2019.0,,year,13.92,75.42,Karnataka,Shivamoga,Maleshankara Gudi-1,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/47,,GSI:27058,1,GSI,False,SOURCE,HIGH,13.920_75.420,,False,,OBJECTID=27058,LandslideGuard_Project_Master,,,,13.92,75.42,13.92,75.42,True,13.92,75.42,
IND-INV-000852,INVENTORY,,2019.0,,year,13.84,75.46,Karnataka,Shivamoga,Mudalumane,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/48,,GSI:27059,1,GSI,False,SOURCE,HIGH,13.840_75.460,,False,,OBJECTID=27059,LandslideGuard_Project_Master,,,,13.84,75.46,13.84,75.46,True,13.84,75.46,
IND-INV-000853,INVENTORY,,2019.0,,year,13.84,75.46,Karnataka,Shivamoga,Hegalathi,2019.0,Rainfall,Debris,Flow,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/49,,GSI:27061,1,GSI,False,SOURCE,HIGH,13.840_75.460,,False,,OBJECTID=27061,LandslideGuard_Project_Master,,,,13.84,75.46,13.84,75.46,True,13.84,75.46,
IND-INV-000864,INVENTORY,,,,unknown,13.59,75.36,Karnataka,Shivamoga,Urumakki village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/23,,GSI:26644,1,GSI,False,SOURCE,HIGH,13.590_75.360,,False,,OBJECTID=26644,LandslideGuard_Project_Master,,,,13.59,75.36,13.59,75.36,True,13.59,75.36,
IND-INV-000865,INVENTORY,,,,unknown,13.59,75.36,Karnataka,Shivamoga,Urumakki village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/24,,GSI:26645,1,GSI,False,SOURCE,HIGH,13.590_75.360,,False,,OBJECTID=26645,LandslideGuard_Project_Master,,,,13.59,75.36,13.59,75.36,True,13.59,75.36,
IND-INV-000866,INVENTORY,,,,unknown,13.59,75.36,Karnataka,Shivamoga,North of Gunavanti,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/25,,GSI:26646,1,GSI,False,SOURCE,HIGH,13.590_75.360,,False,,OBJECTID=26646,LandslideGuard_Project_Master,,,,13.59,75.36,13.59,75.36,True,13.59,75.36,
IND-INV-000874,INVENTORY,,,,unknown,13.7,75.26,Karnataka,Shivamoga,Bhartipura village,,Rainfall,Debris,Slump,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/1,,GSI:26599,1,GSI,False,SOURCE,HIGH,13.700_75.260,,False,,OBJECTID=26599,LandslideGuard_Project_Master,,,,13.7,75.26,13.7,75.26,True,13.7,75.26,
IND-INV-000875,INVENTORY,,,,unknown,13.7,75.26,Karnataka,Shivamoga,Bhartipura village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/2,,GSI:26600,1,GSI,False,SOURCE,HIGH,13.700_75.260,,False,,OBJECTID=26600,LandslideGuard_Project_Master,,,,13.7,75.26,13.7,75.26,True,13.7,75.26,
IND-INV-000876,INVENTORY,,,,unknown,13.7,75.26,Karnataka,Shivamoga,Bhartipura village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/3,,GSI:26601,1,GSI,False,SOURCE,HIGH,13.700_75.260,,False,,OBJECTID=26601,LandslideGuard_Project_Master,,,,13.7,75.26,13.7,75.26,True,13.7,75.26,
IND-INV-000885,INVENTORY,,2020.0,,year,13.78,75.27,Karnataka,Shivamoga,Kotehalli,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/1,,GSI:26918,1,GSI,False,SOURCE,HIGH,13.780_75.270,,False,,OBJECTID=26918,LandslideGuard_Project_Master,,,,13.78,75.27,13.78,75.27,True,13.78,75.27,
IND-INV-000886,INVENTORY,,2020.0,,year,13.78,75.27,Karnataka,Shivamoga,Kotehalli 1,2020.0,Rainfall,Earth,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O05/2020/2,,GSI:26919,1,GSI,False,SOURCE,HIGH,13.780_75.270,,False,,OBJECTID=26919,LandslideGuard_Project_Master,,,,13.78,75.27,13.78,75.27,True,13.78,75.27,
IND-INV-000887,INVENTORY,,2020.0,,year,13.78,75.23,Karnataka,Shivamoga,Guddekoppa-2,2020.0,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O01/2020/6,,GSI:26962,1,GSI,False,SOURCE,HIGH,13.780_75.230,,False,,OBJECTID=26962,LandslideGuard_Project_Master,,,,13.78,75.23,13.78,75.23,True,13.78,75.23,
IND-INV-000888,INVENTORY,,2020.0,,year,13.78,75.23,Karnataka,Shivamoga,Guddekoppa,2020.0,Rainfall,Earth,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O01/2020/4,,GSI:26960,1,GSI,False,SOURCE,HIGH,13.780_75.230,,False,,OBJECTID=26960,LandslideGuard_Project_Master,,,,13.78,75.23,13.78,75.23,True,13.78,75.23,
IND-INV-000889,INVENTORY,,2020.0,,year,13.78,75.23,Karnataka,Shivamoga,Guddekoppa-1,2020.0,Rainfall,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O01/2020/5,,GSI:26961,1,GSI,False,SOURCE,HIGH,13.780_75.230,,False,,OBJECTID=26961,LandslideGuard_Project_Master,,,,13.78,75.23,13.78,75.23,True,13.78,75.23,
IND-INV-000890,INVENTORY,,2020.0,,year,13.78,75.23,Karnataka,Shivamoga,Talluru,2020.0,Rainfall,Debris,Slide,Reactivated,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O01/2020/7,,GSI:26963,1,GSI,False,SOURCE,HIGH,13.780_75.230,,False,,OBJECTID=26963,LandslideGuard_Project_Master,,,,13.78,75.23,13.78,75.23,True,13.78,75.23,
IND-INV-000892,INVENTORY,,,,unknown,13.69,75.15,Karnataka,Shivamoga,Kankod road section,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/6,,GSI:26595,1,GSI,False,SOURCE,HIGH,13.690_75.150,,False,,OBJECTID=26595,LandslideGuard_Project_Master,,,,13.69,75.15,13.69,75.15,True,13.69,75.15,
IND-INV-000893,INVENTORY,,,,unknown,13.69,75.15,Karnataka,Shivamoga,Kankod road section,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/7,,GSI:26596,1,GSI,False,SOURCE,HIGH,13.690_75.150,,False,,OBJECTID=26596,LandslideGuard_Project_Master,,,,13.69,75.15,13.69,75.15,True,13.69,75.15,
IND-INV-000899,INVENTORY,,,,unknown,13.63,75.15,Karnataka,Shivamoga,Annavalli village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/34,,GSI:26649,1,GSI,False,SOURCE,HIGH,13.630_75.150,,False,,OBJECTID=26649,LandslideGuard_Project_Master,,,,13.63,75.15,13.63,75.15,True,13.63,75.15,
IND-INV-000900,INVENTORY,,,,unknown,13.63,75.15,Karnataka,Shivamoga,South of Annavalli village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/35,,GSI:26650,1,GSI,False,SOURCE,HIGH,13.630_75.150,,False,,OBJECTID=26650,LandslideGuard_Project_Master,,,,13.63,75.15,13.63,75.15,True,13.63,75.15,
IND-INV-000902,INVENTORY,,,,unknown,13.62,75.26,Karnataka,Shivamoga,West of Madagere village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/15,,GSI:26632,1,GSI,False,SOURCE,HIGH,13.620_75.260,,False,,OBJECTID=26632,LandslideGuard_Project_Master,,,,13.62,75.26,13.62,75.26,True,13.62,75.26,
IND-INV-000903,INVENTORY,,,,unknown,13.62,75.26,Karnataka,Shivamoga,West of Madagere village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/16,,GSI:26633,1,GSI,False,SOURCE,HIGH,13.620_75.260,,False,,OBJECTID=26633,LandslideGuard_Project_Master,,,,13.62,75.26,13.62,75.26,True,13.62,75.26,
IND-INV-000904,INVENTORY,,,,unknown,13.62,75.26,Karnataka,Shivamoga,Madagere village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/14,,GSI:26631,1,GSI,False,SOURCE,HIGH,13.620_75.260,,False,,OBJECTID=26631,LandslideGuard_Project_Master,,,,13.62,75.26,13.62,75.26,True,13.62,75.26,
IND-INV-000917,INVENTORY,,,,unknown,13.58,75.31,Karnataka,Shivamoga,Ganapatikatte,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/6,,GSI:26623,1,GSI,False,SOURCE,HIGH,13.580_75.310,,False,,OBJECTID=26623,LandslideGuard_Project_Master,,,,13.58,75.31,13.58,75.31,True,13.58,75.31,
IND-INV-000918,INVENTORY,,,,unknown,13.58,75.31,Karnataka,Shivamoga,Ganapatikatte,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/7,,GSI:26624,1,GSI,False,SOURCE,HIGH,13.580_75.310,,False,,OBJECTID=26624,LandslideGuard_Project_Master,,,,13.58,75.31,13.58,75.31,True,13.58,75.31,
IND-INV-000919,INVENTORY,,,,unknown,13.58,75.31,Karnataka,Shivamoga,Ganapatikatte,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/8,,GSI:26625,1,GSI,False,SOURCE,HIGH,13.580_75.310,,False,,OBJECTID=26625,LandslideGuard_Project_Master,,,,13.58,75.31,13.58,75.31,True,13.58,75.31,
IND-INV-000922,INVENTORY,,,,unknown,13.52,75.31,Karnataka,Chikmangalur,Hariharpur Village,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/35,,GSI:26669,1,GSI,False,SOURCE,HIGH,13.520_75.310,,False,,OBJECTID=26669,LandslideGuard_Project_Master,,,,13.52,75.31,13.52,75.31,True,13.52,75.31,
IND-INV-000923,INVENTORY,,,,unknown,13.52,75.31,Karnataka,Chikmangalur,Near Hariharpur,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/36,,GSI:26670,1,GSI,False,SOURCE,HIGH,13.520_75.310,,False,,OBJECTID=26670,LandslideGuard_Project_Master,,,,13.52,75.31,13.52,75.31,True,13.52,75.31,
IND-INV-000924,INVENTORY,,,,unknown,13.52,75.31,Karnataka,Chikmangalur,Koppa-Agumbe road,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O06/2020/38,,GSI:26672,1,GSI,False,SOURCE,HIGH,13.520_75.310,,False,,OBJECTID=26672,LandslideGuard_Project_Master,,,,13.52,75.31,13.52,75.31,True,13.52,75.31,
IND-INV-000955,INVENTORY,,,,unknown,13.57,75.33,Karnataka,Shivamoga,Hasakere village area,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/40,,GSI:26655,1,GSI,False,SOURCE,HIGH,13.570_75.330,,False,,OBJECTID=26655,LandslideGuard_Project_Master,,,,13.57,75.33,13.57,75.33,True,13.57,75.33,
IND-INV-000956,INVENTORY,,,,unknown,13.57,75.33,Karnataka,Shivamoga,Kumberkoppa,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/SHI/48O02/2020/50,,GSI:26697,1,GSI,False,SOURCE,HIGH,13.570_75.330,,False,,OBJECTID=26697,LandslideGuard_Project_Master,,,,13.57,75.33,13.57,75.33,True,13.57,75.33,
IND-INV-000988,INVENTORY,,,,unknown,13.233731,75.600819,Karnataka,Chikmagalur,ChandugoduKanegadde village area,,,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/18,,GSI:16430,1,GSI,False,SOURCE,HIGH,13.234_75.601,,False,,OBJECTID=16430,LandslideGuard_Project_Master,,,,13.233731,75.600819,13.233731,75.600819,True,13.234,75.601,
IND-INV-000989,INVENTORY,,,,unknown,13.233731,75.600819,Karnataka,Chikmagalur,ChandugoduKanegadde village area,,,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/19,,GSI:16431,1,GSI,False,SOURCE,HIGH,13.234_75.601,,False,,OBJECTID=16431,LandslideGuard_Project_Master,,,,13.233731,75.600819,13.233731,75.600819,True,13.234,75.601,
IND-INV-000991,INVENTORY,,,,unknown,13.240297,75.610642,Karnataka,Chikmagalur,Chandugodu village,,,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/15,,GSI:14744,1,GSI,False,SOURCE,HIGH,13.240_75.611,,False,,OBJECTID=14744,LandslideGuard_Project_Master,,,,13.240297,75.610642,13.240297,75.610642,True,13.24,75.611,
IND-INV-000992,INVENTORY,,,,unknown,13.240308,75.610667,Karnataka,Chikmagalur,ChandugoduKanegadde village area,,,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/16,,GSI:14745,1,GSI,False,SOURCE,HIGH,13.240_75.611,,False,,OBJECTID=14745,LandslideGuard_Project_Master,,,,13.240308,75.610667,13.240308,75.610667,True,13.24,75.611,
IND-INV-000999,INVENTORY,,,,unknown,13.13935,75.636272,Karnataka,Chikmagalur,MudigereTattakola road section,,,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/14,,GSI:14743,1,GSI,False,SOURCE,HIGH,13.139_75.636,,False,,OBJECTID=14743,LandslideGuard_Project_Master,,,,13.13935,75.636272,13.13935,75.636272,True,13.139,75.636,
IND-INV-001000,INVENTORY,,,,unknown,13.13935,75.636272,Karnataka,Chikmagalur,Bapujinagra village area,,,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O11/2017/26,,GSI:14618,1,GSI,False,SOURCE,HIGH,13.139_75.636,,False,,OBJECTID=14618,LandslideGuard_Project_Master,,,,13.13935,75.636272,13.13935,75.636272,True,13.139,75.636,
IND-INV-001001,INVENTORY,,,,unknown,13.148653,75.630356,Karnataka,Chikmagalur,MudigereTattakola road section,,,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/10,,GSI:14651,1,GSI,False,SOURCE,HIGH,13.149_75.630,,False,,OBJECTID=14651,LandslideGuard_Project_Master,,,,13.148653,75.630356,13.148653,75.630356,True,13.149,75.63,
IND-INV-001004,INVENTORY,,,,unknown,13.149242,75.629869,Karnataka,Chikmagalur,MudigereTattakola road section,,,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/9,,GSI:14650,1,GSI,False,SOURCE,HIGH,13.149_75.630,,False,,OBJECTID=14650,LandslideGuard_Project_Master,,,,13.149242,75.629869,13.149242,75.629869,True,13.149,75.63,
IND-INV-001005,INVENTORY,,,,unknown,13.149242,75.629869,Karnataka,Chikmagalur,"MudigereTattakola road section, 40m from Slide no. 10",,,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/11,,GSI:14652,1,GSI,False,SOURCE,HIGH,13.149_75.630,,False,,OBJECTID=14652,LandslideGuard_Project_Master,,,,13.149242,75.629869,13.149242,75.629869,True,13.149,75.63,
IND-INV-001014,INVENTORY,,,,unknown,13.059447,75.5541,Karnataka,Chikmagalur,.5 km from Slide no. 06,,,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/7,,GSI:14648,1,GSI,False,SOURCE,HIGH,13.059_75.554,,False,,OBJECTID=14648,LandslideGuard_Project_Master,,,,13.059447,75.5541,13.059447,75.5541,True,13.059,75.554,
IND-INV-001015,INVENTORY,,,,unknown,13.059447,75.5541,Karnataka,Chikmagalur,50m from Slide no. 07,,,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,KA/CHI/48O12/2017/8,,GSI:14649,1,GSI,False,SOURCE,HIGH,13.059_75.554,,False,,OBJECTID=14649,LandslideGuard_Project_Master,,,,13.059447,75.5541,13.059447,75.5541,True,13.059,75.554,
IND-INV-001028,INVENTORY,,,,unknown,12.843,75.677,Karnataka,Hassan,NH - 75,,Rainfall,Debris,Slide,Dormant,800.0,,,Geological Survey of India (GSI) inventory,KAR/HAS/48P09/2016/15,,GSI:5694,1,GSI,False,SOURCE,HIGH,12.843_75.677,,False,,OBJECTID=5694,LandslideGuard_Project_Master,,,,12.843,75.677,12.843,75.677,True,12.843,75.677,
IND-INV-001029,INVENTORY,,,,unknown,12.843,75.677,Karnataka,Hassan,NH - 75,,Rainfall,Debris,Slide,Dormant,525.0,,,Geological Survey of India (GSI) inventory,KAR/HAS/48P09/2016/14,,GSI:5695,1,GSI,False,SOURCE,HIGH,12.843_75.677,,False,,OBJECTID=5695,LandslideGuard_Project_Master,,,,12.843,75.677,12.843,75.677,True,12.843,75.677,
